Gender,Age,Department,10th_Percentage,12th_Percentage,CGPA,Attendance,Backlogs,Internships,Projects,Certifications,Coding_Rating,Aptitude_Score,Communication,Technical_Skill,Teamwork,Leadership,Problem_Solving,Resume_Score,Mock_Interview
1.04344278518422,1.3390201877306425,-1.4309605764067381,-0.9751136787286995,-1.2015452731800265,-1.5409992274351678,1.3449408932614308,-0.2983964833475855,0.38042671226714214,-1.4382095326694684,0.7486689101850329,1.3063901808136131,0.0721566873350829,-0.1395298731112897,-1.1781629309934576,-1.0399668808439528,1.4165408946659888,-0.9035768007155619,0.6706412257730285,-1.4995152167652686
1.04344278518422,0.6470200907122222,-0.8559889736315546,0.2812182273232987,-0.9259839923741751,-0.3703622508837734,-0.0333422917551809,0.29395385580394884,1.2651399966093333,-0.8556436460185445,-0.3828206266185431,-0.9827453769546712,-0.8620695882128382,1.3115808072461232,0.4635184882005611,1.7525933429545286,-0.12418539189352341,1.5612328230590653,-0.9607812800395186,-1.6419362274992368
-0.9583659154090078,-0.7369801033246186,0.8689258346939962,0.7935974226797731,1.6416631738101521,-1.7229225413586957,0.6152615600173423,-0.8907468224991199,1.2651399966093333,-0.2730777593676206,1.1258320891195583,-0.4469902464131578,-0.8128997842366318,-1.3673927564906392,1.5408719195466358,1.2638953037897944,-0.29537720151124697,-1.0156136017962267,-1.4108288678498764,-1.5944625572545807
1.04344278518422,1.3390201877306425,0.2939542319188126,-1.501168475384725,-0.1786836977384382,1.472600016254572,1.1017144488467348,-0.8907468224991199,-1.38899985641724,1.474619900585151,1.5029952680540837,-1.0314503888220816,-1.2554280200224892,0.02790597462225794,-1.332070564042897,-0.13238480810944642,1.530668767744471,-1.2396872039575566,0.8394090712019127,-1.4045678762759566
1.04344278518422,1.3390201877306425,1.4438974374691798,-1.6461298491599559,1.7310837218862236,0.11213001647862608,0.2909596341310807,0.8863041949554832,1.2651399966093333,-0.8556436460185445,0.7486689101850329,-0.5444002701479784,-0.8620695882128382,0.30696572084483736,0.10440067775186945,-1.0399668808439528,-1.4366559322960708,-0.7355215990945646,0.3331055349152602,0.9216419657121918
1.04344278518422,-1.428980200343039,0.2939542319188126,0.7024267473494394,-1.1842086363081352,0.28614362110113123,0.8584880044320385,0.8863041949554832,1.2651399966093333,0.8920540139342272,1.1258320891195583,0.5271099909350483,-0.7145601762842191,0.36277767008935324,1.1817541090979442,1.4733373205746805,-0.5236329476682118,1.3931776214380678,-0.7920134346106343,-0.07530510942558605
1.04344278518422,1.3390201877306425,-0.8559889736315546,-0.7389816296231362,1.2228465251681455,1.1641213535146768,1.3449408932614308,1.4786545341070174,1.2651399966093333,0.3094881272833033,-1.1371469844875939,-1.2262704362917227,-0.12452252856974258,0.08371792386677382,1.027846476048505,-1.6682929311986112,-0.8089526303644177,-1.687834408280216,1.1206888135833863,1.3014313276694405
1.04344278518422,-0.04498000630619821,-0.8559889736315546,0.014999855358724223,0.7839558759376344,0.6895387954533009,0.1288086711879499,-0.2983964833475855,1.2651399966093333,0.8920540139342272,-0.0056574476840177594,0.38099495533281735,1.547250806621274,0.6418374163119326,0.5148210325503741,-0.20219881370440845,0.902965465812818,-1.3517240050382213,1.6832482983463335,-1.2146731952973322
1.04344278518422,0.6470200907122222,0.2939542319188126,1.1136064930892449,0.6434378718180934,1.6782524580811682,1.5881673376761272,-1.483097161650654,-0.504286572075049,-1.4382095326694684,0.7486689101850329,-0.49569525828056815,-1.2554280200224892,0.4185896193338691,0.2583083108013087,-0.41164083048929456,0.16113429080268254,1.1691040192767381,-0.22945394984768708,-0.07530510942558605
1.04344278518422,-0.04498000630619821,-0.28101737085637096,-0.3478594324560042,-0.12941115083937804,0.4838863536267047,0.5341860785457769,0.8863041949554832,1.2651399966093333,-0.8556436460185445,-0.0056574476840177594,-0.8366303413524403,0.2688359032399084,-1.2557688580016073,1.079149020398318,-0.6908968528691427,0.9600294023520591,-1.407742405578554,-0.8482693830869291,-1.167199525052676
-0.9583659154090078,-0.04498000630619821,0.2939542319188126,1.2075122886794887,-1.1139496342483655,-0.7658477159349203,-1.0873235508855312,1.4786545341070174,0.38042671226714214,-0.8556436460185445,0.3715057312505076,-1.274975448159133,-1.3537676279749018,1.3673927564906392,1.3356617421473835,-1.109780886438915,-0.9801444399821413,-1.687834408280216,-0.22945394984768708,-0.550041811872147
1.04344278518422,0.6470200907122222,0.8689258346939962,-0.3952681836277773,-0.3766863399068815,0.7528164698614844,-1.654851921186489,1.4786545341070174,-0.504286572075049,-0.8556436460185445,-0.7599838055530684,-0.8853353532198506,1.1047225708354167,1.4790166549796708,-0.8703476648945792,-0.8305248640590668,-0.29537720151124697,-1.183668803417224,-0.22945394984768708,1.2539576574247844
-0.9583659154090078,1.3390201877306425,0.8689258346939962,0.07973103484326056,-0.5801637095085526,-1.0031389949656082,1.0206389673751692,-1.483097161650654,0.38042671226714214,-1.4382095326694684,0.3715057312505076,-1.274975448159133,1.6455904145736868,1.2557688580016073,-0.20341458834700907,0.3563132310552879,-1.0942723130606236,0.6089200138734138,1.40196855596486,-0.550041811872147
